gvkey,fyear,datadate,at,isin,conm,fic,sic
234178,2013,20140430,3368.3000,SE0000584948,CLAS OHLSON AB,SWE,5399
234178,2014,20150430,3740.7000,SE0000584948,CLAS OHLSON AB,SWE,5399
234178,2015,20160430,3922.8000,SE0000584948,CLAS OHLSON AB,SWE,5399
234178,2016,20170430,3899.4000,SE0000584948,CLAS OHLSON AB,SWE,5399
234178,2017,20180430,4199.7000,SE0000584948,CLAS OHLSON AB,SWE,5399
234178,2018,20190430,3976.9000,SE0000584948,CLAS OHLSON AB,SWE,5399
234181,2005,20051231,2920.3000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2006,20061231,7286.2000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2007,20071231,7582.2000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2008,20081231,7945.9000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2009,20091231,13800.4000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2010,20101231,15065.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2011,20111231,18978.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2012,20121231,23843.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2013,20131231,30041.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2014,20141231,40185.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2015,20151231,73376.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2016,20161231,92623.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2017,20171231,106260.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2018,20181231,128008.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234181,2019,20191231,157928.0000,SE0000455057,FASTIGHETS BALDER AB,SWE,6500
234223,2005,20051231,27469.7000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2006,20061231,24261.7000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2007,20071231,32780.8000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2008,20081231,30721.5000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2009,20091231,24208.4000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2010,20101231,24493.7000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2011,20111231,28285.6000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2012,20121231,20899.7000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2013,20131231,22968.2000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2014,20141231,23040.0000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2015,20151231,28164.0000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2016,20161231,29490.0000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2017,20171231,31546.0000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2018,20181231,35394.0000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234223,2019,20191231,39730.0000,SE0000549412,KUNGSLEDEN AB,SWE,6510
234246,2005,20051231,3125.3000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2006,20061231,3902.8000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2007,20071231,4523.5000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2008,20081231,5146.7000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2009,20091231,4793.5000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2010,20101231,5148.6000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2011,20111231,11739.9000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2012,20121231,11570.9000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2013,20131231,12966.8000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2014,20141231,18110.0000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2015,20151231,18604.0000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2016,20161231,26024.0000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2017,20171231,27990.0000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2018,20181231,32291.0000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234246,2019,20191231,37229.0000,SE0008321293,NIBE INDUSTRIER AB,SWE,3430
234376,2005,20051231,4116276.0700,KR7033780008,KT&G CORP,KOR,2111
234376,2006,20061231,3857125.8250,KR7033780008,KT&G CORP,KOR,2111
234376,2007,20071231,4134102.0880,KR7033780008,KT&G CORP,KOR,2111
234376,2008,20081231,4572188.0430,KR7033780008,KT&G CORP,KOR,2111
234376,2009,20091231,5171883.2010,KR7033780008,KT&G CORP,KOR,2111
234376,2010,20101231,5777059.0670,KR7033780008,KT&G CORP,KOR,2111
234376,2011,20111231,6159204.0200,KR7033780008,KT&G CORP,KOR,2111
234376,2012,20121231,6713312.6690,KR7033780008,KT&G CORP,KOR,2111
234376,2013,20131231,7002640.6480,KR7033780008,KT&G CORP,KOR,2111
234376,2014,20141231,7317144.5470,KR7033780008,KT&G CORP,KOR,2111
234376,2015,20151231,8586509.5230,KR7033780008,KT&G CORP,KOR,2111
234376,2016,20161231,9729918.4480,KR7033780008,KT&G CORP,KOR,2111
234376,2017,20171231,10020315.6270,KR7033780008,KT&G CORP,KOR,2111
234376,2018,20181231,10197870.4170,KR7033780008,KT&G CORP,KOR,2111
234376,2019,20191231,10752439.4560,KR7033780008,KT&G CORP,KOR,2111
234516,2005,20051231,3908.7010,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2006,20061231,5481.3550,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2007,20071231,8583.5000,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2008,20081231,10049.0120,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2009,20091231,14147.9390,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2010,20101231,18577.3800,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2011,20111231,23319.0800,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2012,20121231,29204.8160,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2013,20131231,40190.4870,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2014,20141231,42576.5960,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2015,20151231,39208.0450,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2016,20161231,34144.7280,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2017,20171231,38898.0400,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2018,20181231,45652.1520,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234516,2019,20191231,43238.7750,KYG4402L1510,HENGAN INTERNATIONAL GROUP,CYM,3842
234800,2005,20051231,543.9480,FR0000066672,GL EVENTS,FRA,7389
234800,2006,20061231,632.9520,FR0000066672,GL EVENTS,FRA,7389
234800,2007,20071231,916.6030,FR0000066672,GL EVENTS,FRA,7389
234800,2008,20081231,1033.2030,FR0000066672,GL EVENTS,FRA,7389
234800,2009,20091231,941.2800,FR0000066672,GL EVENTS,FRA,7389
234800,2010,20101231,1012.4960,FR0000066672,GL EVENTS,FRA,7389
234800,2011,20111231,1166.1530,FR0000066672,GL EVENTS,FRA,7389
234800,2012,20121231,1189.9930,FR0000066672,GL EVENTS,FRA,7389
234800,2013,20131231,1267.6530,FR0000066672,GL EVENTS,FRA,7389
234800,2014,20141231,1380.0390,FR0000066672,GL EVENTS,FRA,7389
234800,2015,20151231,1404.6230,FR0000066672,GL EVENTS,FRA,7389
234800,2016,20161231,1619.6900,FR0000066672,GL EVENTS,FRA,7389
234800,2017,20171231,1655.9950,FR0000066672,GL EVENTS,FRA,7389
234800,2018,20181231,1763.4120,FR0000066672,GL EVENTS,FRA,7389
234800,2019,20191231,2129.3100,FR0000066672,GL EVENTS,FRA,7389
234876,2005,20050630,5104.3000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2006,20060630,5587.0000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2007,20070630,5816.6000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2008,20080630,5895.0000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2009,20090630,5491.2000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2010,20100630,5209.4000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2011,20110630,5668.0000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2012,20120630,6499.1000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2013,20130630,6316.4000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2014,20140630,5559.1000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2015,20150630,5865.4000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2016,20160630,5800.5000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2017,20170630,9313.6000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2018,20180630,9510.3000,AU000000BLD2,BORAL LTD,AUS,3270
234876,2019,20190630,9543.7000,AU000000BLD2,BORAL LTD,AUS,3270
234977,2004,20050331,31157.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2005,20060331,36465.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2006,20070331,41746.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2007,20080331,55618.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2008,20090331,45634.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2009,20100331,50139.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2010,20110331,59143.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2011,20120331,58315.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2012,20130331,62260.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2013,20140331,66119.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2014,20150331,104877.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2015,20160331,103589.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2016,20170331,88976.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2017,20180331,131484.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
234977,2018,20190331,160272.0000,JP3116700000,ASAHI HOLDINGS INC,JPN,1040
235119,2005,20051231,94.2930,GB0009376368,SDL PLC,GBR,7371
235119,2006,20061231,92.9940,GB0009376368,SDL PLC,GBR,7371
235119,2007,20071231,166.2760,GB0009376368,SDL PLC,GBR,7371
235119,2008,20081231,226.1700,GB0009376368,SDL PLC,GBR,7371
235119,2009,20091231,235.6850,GB0009376368,SDL PLC,GBR,7371
235119,2010,20101231,271.6550,GB0009376368,SDL PLC,GBR,7371
235119,2011,20111231,290.6500,GB0009376368,SDL PLC,GBR,7371
235119,2012,20121231,343.8020,GB0009376368,SDL PLC,GBR,7371
235119,2013,20131231,313.0000,GB0009376368,SDL PLC,GBR,7371
235119,2014,20141231,310.8000,GB0009376368,SDL PLC,GBR,7371
235119,2015,20151231,270.4000,GB0009376368,SDL PLC,GBR,7371
235119,2016,20161231,277.9000,GB0009376368,SDL PLC,GBR,7371
235119,2017,20171231,283.6000,GB0009376368,SDL PLC,GBR,7371
235119,2018,20181231,380.7000,GB0009376368,SDL PLC,GBR,7371
235119,2019,20191231,403.3000,GB0009376368,SDL PLC,GBR,7371
235636,2005,20050930,1947.4000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2006,20060930,0.0000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2011,20110930,3923.4000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2012,20120930,4169.5000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2013,20130930,4598.3000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2014,20140930,4694.9000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2015,20150930,4761.8000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2016,20160930,5117.5000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2017,20170930,5192.8000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2018,20180930,5365.7000,FR0011950732,ELIOR GROUP SA,FRA,5812
235636,2019,20190930,3768.0000,FR0011950732,ELIOR GROUP SA,FRA,5812
235820,2005,20050630,43248.5000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2006,20060630,40964.5000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2007,20070630,53210.0000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2008,20080630,68040.0000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2009,20090630,117634.7000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2010,20100630,126027.2000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2011,20110630,139006.4000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2012,20120630,182913.0000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2013,20130630,223993.2000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2014,20140630,5065.9960,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2014,20150331,0.0000,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2015,20150630,5610.8230,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2015,20160331,6001.7080,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2016,20170331,7106.2240,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2017,20180331,7429.8170,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235820,2018,20190331,8521.1700,INE860A01027,HCL TECHNOLOGIES LTD,IND,7370
235980,2005,20051231,10861.8600,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2006,20061231,12064.4440,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2007,20071231,12280.5730,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2008,20081231,37679.9190,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2009,20091231,36607.7520,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2010,20101231,34980.6120,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2011,20111231,33899.1290,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2012,20121231,33422.7160,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2013,20131231,32696.5670,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2014,20141231,31911.2670,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2015,20151231,32691.2260,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2016,20161231,33904.1900,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2017,20171231,30637.2580,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2018,20181231,34698.1090,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
235980,2019,20191231,34744.4190,CNE100000221,BEIJING CAPITAL INTL AIRPORT,CHN,4581
236556,2005,20051231,87445664.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2006,20061231,105870439.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2007,20071231,122223778.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2008,20081231,144428039.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2009,20091231,154510265.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2010,20101231,170495545.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2011,20111231,185976134.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2012,20121231,197743593.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2013,20131231,212582797.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2014,20141231,219760786.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2015,20151231,239842781.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2016,20161231,256851380.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2017,20171231,274069731.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2018,20181231,289509449.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
236556,2019,20191231,318111038.0000,KR7024110009,INDUSTRIAL BANK OF KOREA,KOR,6020
237265,2004,20050331,104.8290,GB0002074580,GENUS PLC,GBR,2836
237265,2006,20060630,310.7360,GB0002074580,GENUS PLC,GBR,2836
237265,2007,20070630,434.8000,GB0002074580,GENUS PLC,GBR,2836
237265,2008,20080630,436.0000,GB0002074580,GENUS PLC,GBR,2836
237265,2009,20090630,500.5000,GB0002074580,GENUS PLC,GBR,2836
237265,2010,20100630,542.4000,GB0002074580,GENUS PLC,GBR,2836
237265,2011,20110630,541.4000,GB0002074580,GENUS PLC,GBR,2836
237265,2012,20120630,588.2000,GB0002074580,GENUS PLC,GBR,2836
237265,2013,20130630,610.4000,GB0002074580,GENUS PLC,GBR,2836
237265,2014,20140630,584.2000,GB0002074580,GENUS PLC,GBR,2836
237265,2015,20150630,644.3000,GB0002074580,GENUS PLC,GBR,2836
237265,2016,20160630,739.1000,GB0002074580,GENUS PLC,GBR,2836
237265,2017,20170630,797.6000,GB0002074580,GENUS PLC,GBR,2836
237265,2018,20180630,789.2000,GB0002074580,GENUS PLC,GBR,2836
237265,2019,20190630,824.1000,GB0002074580,GENUS PLC,GBR,2836
237289,2005,20050731,22.5900,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2006,20060731,28.7870,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2007,20070731,44.0440,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2008,20080731,85.8160,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2009,20090731,78.3640,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2010,20100731,81.6660,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2011,20110731,82.2470,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2012,20120731,82.8590,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2013,20130731,81.5730,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2014,20140731,89.7630,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2015,20150731,99.3940,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2016,20160731,121.5670,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2017,20170731,139.6470,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2018,20180731,165.9270,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237289,2019,20190731,186.9660,GB0007276115,LOK N STORE GROUP PLC,GBR,4220
237419,2005,20051231,4516.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2006,20061231,4700.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2007,20071231,7898.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2008,20081231,6997.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2009,20091231,7083.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2010,20101231,6923.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2011,20111231,6716.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2012,20121231,6350.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2013,20131231,6202.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2014,20141231,6472.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2015,20151231,6282.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2016,20161231,6514.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2017,20171231,7309.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2018,20181231,9268.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237419,2019,20191231,10396.0000,CH0010645932,GIVAUDAN SA,CHE,2080
237777,2005,20051231,16607.8770,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2006,20061231,20511.3570,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2007,20071231,25454.2110,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2008,20081231,21951.8410,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2009,20091231,20187.6760,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2010,20101231,20936.1230,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2011,20111231,23951.4400,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2012,20121231,21875.7170,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2013,20131231,22311.9000,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2014,20141231,24236.4240,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2015,20151231,22187.3540,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2016,20161231,21733.2410,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2017,20171231,21255.5970,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2018,20181231,21195.5480,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237777,2019,20191231,20908.3840,TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TWN,3672
237806,2005,20051231,56452.8300,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2006,20061231,62590.3580,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2007,20071231,64466.6190,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2008,20081231,63364.4850,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2009,20091231,62110.4860,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2010,20101231,64299.6330,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2011,20111231,66007.3330,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2012,20121231,66442.8370,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2013,20131231,66528.6000,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2014,20141231,70496.9370,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2015,20151231,80503.8050,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2016,20161231,76717.8020,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2017,20171231,75156.8910,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2018,20181231,76399.7170,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237806,2019,20191231,75656.7960,TW0001722007,TAIWAN FERTILIZER CO LTD,TWN,2870
237820,2005,20051231,766.0490,PEP736581005,AENZA S.A.A,PER,1600
237820,2006,20061231,928.4580,PEP736581005,AENZA S.A.A,PER,1600
237820,2007,20071231,1148.0150,PEP736581005,AENZA S.A.A,PER,1600
237820,2008,20081231,1541.1080,PEP736581005,AENZA S.A.A,PER,1600
237820,2009,20091231,2144.8510,PEP736581005,AENZA S.A.A,PER,1600
237820,2010,20101231,2567.7700,PEP736581005,AENZA S.A.A,PER,1600
237820,2011,20111231,3693.7250,PEP736581005,AENZA S.A.A,PER,1600
237820,2012,20121231,4992.6260,PEP736581005,AENZA S.A.A,PER,1600
237820,2013,20131231,6312.8760,PEP736581005,AENZA S.A.A,PER,1600
237820,2014,20141231,7729.8990,PEP736581005,AENZA S.A.A,PER,1600
237820,2015,20151231,8991.8110,PEP736581005,AENZA S.A.A,PER,1600
237820,2016,20161231,9536.9610,PEP736581005,AENZA S.A.A,PER,1600
237820,2017,20171231,8667.6700,PEP736581005,AENZA S.A.A,PER,1600
237820,2018,20181231,7430.3960,PEP736581005,AENZA S.A.A,PER,1600
237820,2019,20191231,6404.4640,PEP736581005,AENZA S.A.A,PER,1600
237957,2005,20051231,1451.7860,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2006,20061231,1720.1890,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2007,20071231,1758.6120,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2008,20081231,1973.4410,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2009,20091231,1920.1070,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2010,20101231,1861.8700,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2011,20111231,2019.7880,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2012,20121231,1900.9240,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2013,20131231,1227.0500,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2014,20141231,1095.8400,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2015,20151231,1092.6700,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2016,20161231,1104.4610,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2017,20171231,1105.6090,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2018,20181231,1203.0950,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237957,2019,20191231,1203.0010,PTSNC0AM0006,SONAE.COM SGPS SA,PRT,5411
237983,2005,20050930,4.8660,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2005,20060331,6.7300,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2007,20070630,6.9330,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2008,20080630,64.4170,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2009,20090630,72.1470,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2010,20100630,92.0010,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2011,20110630,113.1160,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2012,20120630,127.6890,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2013,20130630,276.2780,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2014,20140630,246.9360,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2015,20150630,237.3680,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
237983,2016,20160630,252.6920,GB0004300496,PAN AFRICAN RESOURCES PLC,GBR,1040
