,Year,CompanyName,Country,Industry(Exiobase),EnvironmentalIntensity(Sales),Env_intensity,industry_avg,Industry_indicator,Environmental_Growth,Ind_Yearavg
8320,2019,HYSAN DEVELOPMENT COMPANY LIMITED,Hong Kong,Real estate activities (70),-2.94%,-0.0294,-0.08544903581267221,1,-19.891008174386915,-0.07754848484848485
8321,2019,Harsco Corporation,United States,Real estate activities (70),-6.22%,-0.0622,-0.08544903581267221,1,,-0.07754848484848485
8322,2019,IMMOFINANZ AG,Austria,Real estate activities (70),-0.04%,-0.0004,-0.08544903581267221,1,,-0.07754848484848485
8323,2019,Joy City Property Limited,Hong Kong,Real estate activities (70),-2.97%,-0.0297,-0.08544903581267221,1,,-0.07754848484848485
8324,2019,KERRY PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-2.11%,-0.0211,-0.08544903581267221,1,35.25641025641022,-0.07754848484848485
8325,2019,KUNGSLEDEN AB,Sweden,Real estate activities (70),-1.69%,-0.0169,-0.08544903581267221,1,-9.625668449197876,-0.07754848484848485
8326,2019,KWG GROUP HOLDINGS LTD,China,Real estate activities (70),4.59%,0.0459,-0.08544903581267221,1,,-0.07754848484848485
8327,2019,Kaisa Group Holdings Ltd.,China,Real estate activities (70),-0.22%,-0.0022,-0.08544903581267221,1,,-0.07754848484848485
8328,2019,LANGHAM HOSPITALITY INVESTMENTS LTD,Hong Kong,Real estate activities (70),-11.57%,-0.1157,-0.08544903581267221,-1,-0.6013745704467444,-0.07754848484848485
8329,2019,LASSILA & TIKANOJA PUBLIC LIMITED COMPANY,Finland,Real estate activities (70),-1.81%,-0.0181,-0.08544903581267221,1,-0.5494505494505475,-0.07754848484848485
8330,2019,LENDLEASE GROUP,Australia,Real estate activities (70),-1.25%,-0.0125,-0.08544903581267221,1,-0.7936507936507908,-0.07754848484848485
8331,2019,LEOPALACE21 CORPORATION,Japan,Real estate activities (70),-0.11%,-0.0011,-0.08544903581267221,1,0.0,-0.07754848484848485
8332,2019,LOGAN PROPERTY HOLDINGS CO LTD,China,Real estate activities (70),-0.46%,-0.0046,-0.08544903581267221,1,43.75,-0.07754848484848485
8333,2019,LOKN STORE GROUP PLC,United Kingdom,Real estate activities (70),-0.25%,-0.0025,-0.08544903581267221,1,-7.4074074074074066,-0.07754848484848485
8334,2019,LONGFOR GROUP HOLDINGS LTD,China,Real estate activities (70),-2.08%,-0.0208,-0.08544903581267221,1,-3.255813953488373,-0.07754848484848485
8335,2019,MABANEE COMPANY KPSC,Kuwait,Real estate activities (70),-29.46%,-0.29460000000000003,-0.08544903581267221,-1,11.506434519303575,-0.07754848484848485
8336,2019,MIDLAND HOLDINGS LIMITED,Hong Kong,Real estate activities (70),-0.27%,-0.0027,-0.08544903581267221,1,,-0.07754848484848485
8337,2019,MITIE GROUP PLC,United Kingdom,Real estate activities (70),-0.38%,-0.0038,-0.08544903581267221,1,-7.3170731707316925,-0.07754848484848485
8338,2019,MITSUBISHI ESTATE CO LIMITED,Japan,Real estate activities (70),-1.57%,-0.015700000000000002,-0.08544903581267221,1,,-0.07754848484848485
8339,2019,MITSUI FUDOSAN CO LTD,Japan,Real estate activities (70),-0.95%,-0.0095,-0.08544903581267221,1,-3.0612244897959218,-0.07754848484848485
8340,2019,MOBIMO HOLDING AG,Switzerland,Real estate activities (70),-1.72%,-0.0172,-0.08544903581267221,1,6.172839506172823,-0.07754848484848485
8341,2019,MORGUARD CORP,Canada,Real estate activities (70),-1.37%,-0.0137,-0.08544903581267221,1,-1.4388489208633004,-0.07754848484848485
8342,2019,Matrix Concepts Holdings Berhad,Malaysia,Real estate activities (70),-0.66%,-0.0066,-0.08544903581267221,1,,-0.07754848484848485
8343,2019,"NOMURA REAL ESTATE HOLDINGS, INC",Japan,Real estate activities (70),-0.57%,-0.005699999999999999,-0.08544903581267221,1,-25.974025974025984,-0.07754848484848485
8344,2019,NORWEGIAN PROPERTY ASA,Norway,Real estate activities (70),-0.49%,-0.0049,-0.08544903581267221,1,-37.9746835443038,-0.07754848484848485
8345,2019,New World Development Company Limited,Hong Kong,Real estate activities (70),-1.53%,-0.0153,-0.08544903581267221,1,,-0.07754848484848485
8346,2019,PARQUE ARAUCO S.A.,Chile,Real estate activities (70),-7.70%,-0.077,-0.08544903581267221,1,261.50234741784044,-0.07754848484848485
8347,2019,POWERLONG REAL ESTATE HOLDINGS LIMITED,China,Real estate activities (70),-4.57%,-0.045700000000000005,-0.08544903581267221,1,41.049382716049365,-0.07754848484848485
8348,2019,PSP SWISS PROPERTY AG,Switzerland,Real estate activities (70),-0.94%,-0.0094,-0.08544903581267221,1,-12.962962962962976,-0.07754848484848485
8349,2019,RAVEN PROPERTY GROUP LTD,Guernsey,Real estate activities (70),-13.55%,-0.1355,-0.08544903581267221,-1,-4.778636683063953,-0.07754848484848485
8350,2019,RENEWI PLC,United Kingdom,Real estate activities (70),-11.18%,-0.1118,-0.08544903581267221,-1,-3.786574870912218,-0.07754848484848485
8351,2019,RENTOKIL INITIAL PLC,United Kingdom,Real estate activities (70),-1.71%,-0.0171,-0.08544903581267221,1,-8.064516129032263,-0.07754848484848485
8352,2019,"REPUBLIC SERVICES, INC.",United States,Real estate activities (70),-43.01%,-0.4301,-0.08544903581267221,-1,2.3560209424083656,-0.07754848484848485
8353,2019,ROBINSON'S LAND CORPORATION,Philippines,Real estate activities (70),-21.46%,-0.2146,-0.08544903581267221,-1,-27.71977096665543,-0.07754848484848485
8354,2019,RPS GROUP PLC,United Kingdom,Real estate activities (70),-0.50%,-0.005,-0.08544903581267221,1,-15.254237288135586,-0.07754848484848485
8355,2019,SAVILLS PLC,United Kingdom,Real estate activities (70),-0.10%,-0.001,-0.08544903581267221,1,-9.090909090909092,-0.07754848484848485
8356,2019,SECHE ENVIRONNEMENT,France,Real estate activities (70),-36.20%,-0.362,-0.08544903581267221,-1,44.45331205107743,-0.07754848484848485
8357,2019,SERCO GROUP PLC,United Kingdom,Real estate activities (70),-1.95%,-0.0195,-0.08544903581267221,1,-13.716814159292035,-0.07754848484848485
8358,2019,SINO-OCEAN GROUP HOLDING LTD,China,Real estate activities (70),-175.10%,-1.751,-0.08544903581267221,-1,-0.989539157478092,-0.07754848484848485
8359,2019,SOHO CHINA LIMITED,China,Real estate activities (70),-13.83%,-0.1383,-0.08544903581267221,-1,82.21343873517787,-0.07754848484848485
8360,2019,SUN HUNG KAI PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-1.25%,-0.0125,-0.08544903581267221,1,12.612612612612615,-0.07754848484848485
8361,2019,SUNWAY BHD,Malaysia,Real estate activities (70),-5.66%,-0.0566,-0.08544903581267221,1,13.88329979879277,-0.07754848484848485
8362,2019,SWIRE PACIFIC LIMITED,Hong Kong,Real estate activities (70),-56.44%,-0.5644,-0.08544903581267221,-1,375.4844144903117,-0.07754848484848485
8363,2019,SWIRE PROPERTIES LIMITED,Hong Kong,Real estate activities (70),61.26%,0.6126,-0.08544903581267221,1,-11.588973877904465,-0.07754848484848485
8364,2019,Seazen Group Limited,China,Real estate activities (70),-1.96%,-0.0196,-0.08544903581267221,1,,-0.07754848484848485
8365,2019,"TETRA TECH, INC.",United States,Real estate activities (70),-0.44%,-0.0044,-0.08544903581267221,1,-2.222222222222225,-0.07754848484848485
8366,2019,TOKYO TATEMONO CO. LTD,Japan,Real estate activities (70),-0.46%,-0.0046,-0.08544903581267221,1,-16.36363636363637,-0.07754848484848485
8367,2019,Tokyu Fudosan Holdings Corporation,Japan,Real estate activities (70),-0.88%,-0.0088,-0.08544903581267221,1,,-0.07754848484848485
8368,2019,UOL GROUP LIMITED,Singapore,Real estate activities (70),-1.01%,-0.0101,-0.08544903581267221,1,4.123711340206171,-0.07754848484848485
8369,2019,WALLENSTAM AB,Sweden,Real estate activities (70),-0.66%,-0.0066,-0.08544903581267221,1,6.451612903225801,-0.07754848484848485
8370,2019,WASTE CONNECTIONS INC,United States,Real estate activities (70),135.10%,1.351,-0.08544903581267221,1,-632.0992516738874,-0.07754848484848485
8371,2019,"WASTE MANAGEMENT, INC.",United States,Real estate activities (70),-32.50%,-0.325,-0.08544903581267221,-1,-7.195888063963452,-0.07754848484848485
8372,2019,WHARF HOLDINGS LTD,Hong Kong,Real estate activities (70),-3.53%,-0.0353,-0.08544903581267221,1,48.319327731092436,-0.07754848484848485
8373,2019,WIHLBORG FASTIGHETER AB,Sweden,Real estate activities (70),-0.65%,-0.006500000000000001,-0.08544903581267221,1,14.035087719298268,-0.07754848484848485
8374,2019,Wharf Real Estate Investment Company Limited,Hong Kong,Real estate activities (70),-2.34%,-0.0234,-0.08544903581267221,1,,-0.07754848484848485
8375,2019,Winfull Group Holdings Limited,Hong Kong,Real estate activities (70),-0.83%,-0.0083,-0.08544903581267221,1,,-0.07754848484848485
8376,2019,Yoma Strategic Holdings Ltd.,Singapore,Real estate activities (70),-10.11%,-0.1011,-0.08544903581267221,-1,,-0.07754848484848485
8377,2016,A.G. BARR P.L.C.,United Kingdom,Manufacture of beverages,-1.38%,-0.0138,-0.05712363636363635,1,,-0.05567142857142857
8378,2016,ARCA CONTINENTAL SAB DE CV,Mexico,Manufacture of beverages,-3.22%,-0.0322,-0.05712363636363635,1,,-0.05567142857142857
8379,2016,BRITVIC PLC,United Kingdom,Manufacture of beverages,-1.21%,-0.0121,-0.05712363636363635,1,,-0.05567142857142857
8380,2016,BROWN-FORMAN CORPORATION,United States,Manufacture of beverages,-2.78%,-0.0278,-0.05712363636363635,1,,-0.05567142857142857
8381,2016,CARLSBERG AS,Denmark,Manufacture of beverages,-3.17%,-0.0317,-0.05712363636363635,1,,-0.05567142857142857
8382,2016,CHINA RESOURCES BEER HOLDINGS CO LTD,Hong Kong,Manufacture of beverages,-16.89%,-0.1689,-0.05712363636363635,-1,,-0.05567142857142857
8383,2016,COCA COLA HBC AG,Switzerland,Manufacture of beverages,0.05%,0.0005,-0.05712363636363635,1,,-0.05567142857142857
8384,2016,COCA-COLA AMATIL LIMITED,Australia,Manufacture of beverages,-4.41%,-0.0441,-0.05712363636363635,1,,-0.05567142857142857
8385,2016,COCA-COLA BOTTLERS JAPAN HOLDINGS INC,Japan,Manufacture of beverages,-3.37%,-0.0337,-0.05712363636363635,1,,-0.05567142857142857
8386,2016,COCA-COLA EUROPEAN PARTNERS PLC,United Kingdom,Manufacture of beverages,-1.21%,-0.0121,-0.05712363636363635,1,,-0.05567142857142857
8387,2016,COMPANIA CERVECERIAS UNIDAS SA,Chile,Manufacture of beverages,-4.81%,-0.0481,-0.05712363636363635,1,,-0.05567142857142857
8388,2016,CONCHA Y TORO WINERY INC,Chile,Manufacture of beverages,-36.11%,-0.3611,-0.05712363636363635,-1,,-0.05567142857142857
8389,2016,DIAGEO PLC,United Kingdom,Manufacture of beverages,-1.88%,-0.0188,-0.05712363636363635,1,,-0.05567142857142857
8390,2016,HEINEKEN HOLDING,Netherlands,Manufacture of beverages,-2.35%,-0.0235,-0.05712363636363635,1,,-0.05567142857142857
8391,2016,HEY-SONG CORP,Taiwan,Manufacture of beverages,-2.85%,-0.0285,-0.05712363636363635,1,,-0.05567142857142857
8392,2016,KEURIG DR PEPPER INC,United States,Manufacture of beverages,-2.47%,-0.024700000000000003,-0.05712363636363635,1,,-0.05567142857142857
8393,2016,KIRIN HOLDINGS COMPANY LIMITED.,Japan,Manufacture of beverages,-2.04%,-0.0204,-0.05712363636363635,1,,-0.05567142857142857
8394,2016,"LOTTE CHILSUNG BEVERAGE CO., LTD.",South Korea,Manufacture of beverages,-2.12%,-0.0212,-0.05712363636363635,1,,-0.05567142857142857
8395,2016,MOLSON COORS BREWING COMPANY,United States,Manufacture of beverages,-2.38%,-0.0238,-0.05712363636363635,1,,-0.05567142857142857
8396,2016,THE COCA-COLA CO,United States,Manufacture of beverages,-4.21%,-0.0421,-0.05712363636363635,1,,-0.05567142857142857
8397,2016,TREASURY WINE ESTATES LTD,Australia,Manufacture of beverages,-18.10%,-0.181,-0.05712363636363635,-1,,-0.05567142857142857
8398,2017,A.G.V. PRODUCTS CORP,Taiwan,Processing of Food products nec,-1.90%,-0.019,-0.07030078125,1,,-0.06361803278688524
8399,2017,AJINOMOTO COMPANY INCORPORATED,Japan,Processing of Food products nec,-6.59%,-0.0659,-0.07030078125,1,-2.9455081001472765,-0.06361803278688524
8400,2017,ASSOCIATED BRITISH FOODS PLC,United Kingdom,Processing of Food products nec,-15.30%,-0.153,-0.07030078125,-1,-21.938775510204092,-0.06361803278688524
8401,2017,ASTRAL FOODS LIMITED,South Africa,Processing of Food products nec,-19.09%,-0.1909,-0.07030078125,-1,-22.271986970684047,-0.06361803278688524
8402,2017,BARRY CALLEBAUT AG,Switzerland,Processing of Food products nec,-38.83%,-0.3883,-0.07030078125,-1,2755.1470588235293,-0.06361803278688524
8403,2017,BEL SA,France,Processing of Food products nec,-1.72%,-0.0172,-0.07030078125,1,,-0.06361803278688524
8404,2017,BING-GRAE COMPANY LIMITED,South Korea,Processing of Food products nec,-2.34%,-0.0234,-0.07030078125,1,-17.021276595744695,-0.06361803278688524
8405,2017,CALBEE INCORPORATED,Japan,Processing of Food products nec,-3.16%,-0.0316,-0.07030078125,1,-5.6716417910447685,-0.06361803278688524
8406,2017,CAMPBELL SOUP COMPANY,United States,Processing of Food products nec,-3.99%,-0.039900000000000005,-0.07030078125,1,0.0,-0.06361803278688524
8407,2017,CHINA FOODS LIMITED,Hong Kong,Processing of Food products nec,-9.44%,-0.0944,-0.07030078125,-1,,-0.06361803278688524
8408,2017,CHINA MENGNIU DAIRY COMPANY LIMITED,Hong Kong,Processing of Food products nec,-3.72%,-0.0372,-0.07030078125,1,,-0.06361803278688524
8409,2017,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,Switzerland,Processing of Food products nec,-0.80%,-0.008,-0.07030078125,1,-19.191919191919183,-0.06361803278688524
8410,2017,CJ CHEILJEDANG CORP,South Korea,Processing of Food products nec,-0.72%,-0.0072,-0.07030078125,1,,-0.06361803278688524
8411,2017,CONAGRA BRANDS INC,United States,Processing of Food products nec,-3.38%,-0.0338,-0.07030078125,1,-41.21739130434784,-0.06361803278688524
8412,2017,CRANSWICK PLC,United Kingdom,Processing of Food products nec,-1.95%,-0.0195,-0.07030078125,1,-1.015228426395931,-0.06361803278688524
8413,2017,DALI FOODS GROUP CO LTD,China,Processing of Food products nec,-9.87%,-0.0987,-0.07030078125,-1,,-0.06361803278688524
8414,2017,DANONE SA,France,Processing of Food products nec,-1.82%,-0.0182,-0.07030078125,1,-14.953271028037387,-0.06361803278688524
8415,2017,DEVRO PLC,United Kingdom,Processing of Food products nec,-12.55%,-0.1255,-0.07030078125,-1,-18.294270833333325,-0.06361803278688524
8416,2017,EBRO FOODS SA,Spain,Processing of Food products nec,-26.54%,-0.2654,-0.07030078125,-1,-5.146533238027173,-0.06361803278688524
8417,2017,"FLOWERS FOODS, INC.",United States,Processing of Food products nec,-3.17%,-0.0317,-0.07030078125,1,,-0.06361803278688524
8418,2017,FWUSOW INDUSTRY COMPANY LIMITED,Taiwan,Processing of Food products nec,-2.08%,-0.0208,-0.07030078125,1,-4.147465437788023,-0.06361803278688524
8419,2017,"GENERAL MILLS, INC.",United States,Processing of Food products nec,-2.01%,-0.0201,-0.07030078125,1,-0.4950495049505066,-0.06361803278688524
8420,2017,GRUPO BIMBO S.A.B. DE C.V.,Mexico,Processing of Food products nec,-3.51%,-0.0351,-0.07030078125,1,-9.067357512953356,-0.06361803278688524
8421,2017,HERSHEY CO,United States,Processing of Food products nec,-1.68%,-0.0168,-0.07030078125,1,,-0.06361803278688524
8422,2017,HORMEL FOODS CORPORATION,United States,Processing of Food products nec,-2.57%,-0.0257,-0.07030078125,1,-21.406727828746185,-0.06361803278688524
8423,2017,HOUSE SHOKUHIN GROUP HONSHA KK,Japan,Processing of Food products nec,-0.69%,-0.0069,-0.07030078125,1,-21.590909090909093,-0.06361803278688524
8424,2017,J M SMUCKER CO,United States,Processing of Food products nec,-1.31%,-0.0131,-0.07030078125,1,1.5503875968992276,-0.06361803278688524
8425,2017,KELLOGG COMPANY,United States,Processing of Food products nec,-2.65%,-0.0265,-0.07030078125,1,-26.183844011142067,-0.06361803278688524
8426,2017,KEWPIE CORP,Japan,Processing of Food products nec,-1.37%,-0.0137,-0.07030078125,1,-2.1428571428571352,-0.06361803278688524
8427,2017,KIKKOMAN CORPORATION,Japan,Processing of Food products nec,-1.30%,-0.013,-0.07030078125,1,,-0.06361803278688524
8428,2017,LIAN HWA FOODS CORP,Taiwan,Processing of Food products nec,-3.49%,-0.0349,-0.07030078125,1,,-0.06361803278688524
8429,2017,MAPLE LEAF FOODS INC,Canada,Processing of Food products nec,-1.92%,-0.0192,-0.07030078125,1,-43.695014662756606,-0.06361803278688524
8430,2017,"MCCORMICK & COMPANY, INCORPORATED",United States,Processing of Food products nec,-0.82%,-0.008199999999999999,-0.07030078125,1,,-0.06361803278688524
8431,2017,MEIJI HOLDINGS COMPANY LIMITED,Japan,Processing of Food products nec,-1.90%,-0.019,-0.07030078125,1,15.853658536585382,-0.06361803278688524
8432,2017,MONDELEZ INTERNATIONAL INCORPORATED,United States,Processing of Food products nec,-1.99%,-0.0199,-0.07030078125,1,-4.784688995215303,-0.06361803278688524
8433,2017,NAMCHOW HOLDINGS CO LTD,Taiwan,Processing of Food products nec,-10.05%,-0.1005,-0.07030078125,-1,-3.6433365292425686,-0.06361803278688524
8434,2017,NAMYANG DAIRY PRODUCTS COMPANY LIMITED,South Korea,Processing of Food products nec,-2.54%,-0.0254,-0.07030078125,1,-16.721311475409838,-0.06361803278688524
8435,2017,NESTLE S.A.,Switzerland,Processing of Food products nec,-1.93%,-0.0193,-0.07030078125,1,,-0.06361803278688524
8436,2017,NH FOODS LTD,Japan,Processing of Food products nec,-1.83%,-0.0183,-0.07030078125,1,10.909090909090915,-0.06361803278688524
8437,2017,NISSHIN SEIFUN GROUP INCORPORATED,Japan,Processing of Food products nec,-2.78%,-0.0278,-0.07030078125,1,2.962962962962945,-0.06361803278688524
8438,2017,NISSIN FOODS HOLDINGS CO LIMITED,Japan,Processing of Food products nec,-2.85%,-0.0285,-0.07030078125,1,-4.36241610738255,-0.06361803278688524
8439,2017,NONGSHIM COMPANY LIMITED,South Korea,Processing of Food products nec,-2.71%,-0.0271,-0.07030078125,1,-12.861736334405151,-0.06361803278688524
8440,2017,OCEANA GROUP LIMITED,South Africa,Processing of Food products nec,-22.18%,-0.2218,-0.07030078125,-1,1.1399908800729497,-0.06361803278688524
8441,2017,ORKLA ASA,Norway,Processing of Food products nec,-1.26%,-0.0126,-0.07030078125,1,28.57142857142858,-0.06361803278688524
8442,2017,PILGRIM'S PRIDE CORPORATION,United States,Processing of Food products nec,-5.46%,-0.0546,-0.07030078125,1,-31.147540983606554,-0.06361803278688524
8443,2017,PREMIER FOODS PLC,United Kingdom,Processing of Food products nec,-2.41%,-0.0241,-0.07030078125,1,-5.859375,-0.06361803278688524
8444,2017,PULMUONE CO LTD,South Korea,Processing of Food products nec,-1.05%,-0.0105,-0.07030078125,1,0.0,-0.06361803278688524
8445,2017,RCL FOODS LTD,South Africa,Processing of Food products nec,-47.19%,-0.4719,-0.07030078125,-1,-37.47184311647013,-0.06361803278688524
8446,2017,STRAUSS GROUP LTD,Israel,Processing of Food products nec,-4.60%,-0.046,-0.07030078125,1,-15.75091575091576,-0.06361803278688524
8447,2017,TAIYEN BIOTECH COMPANY LIMITED,Taiwan,Processing of Food products nec,-7.86%,-0.0786,-0.07030078125,-1,,-0.06361803278688524
8448,2017,TATE & LYLE PLC,United Kingdom,Processing of Food products nec,-25.21%,-0.2521,-0.07030078125,-1,,-0.06361803278688524
8449,2017,TINGYI (CAYMAN ISLANDS) HOLDING CORPORATION,China,Processing of Food products nec,-7.29%,-0.0729,-0.07030078125,-1,,-0.06361803278688524
8450,2017,TOYO SUISAN KAISHA LIMITED,Japan,Processing of Food products nec,-2.88%,-0.0288,-0.07030078125,1,-4.000000000000004,-0.06361803278688524
8451,2017,TTET UNION CORPORATION,Taiwan,Processing of Food products nec,-6.59%,-0.0659,-0.07030078125,1,4.272151898734178,-0.06361803278688524
8452,2017,"TYSON FOODS, INC.",United States,Processing of Food products nec,-5.31%,-0.0531,-0.07030078125,1,-8.919382504288176,-0.06361803278688524
8453,2017,ULKER BISKUVI SANAYI A.S.,Turkey,Processing of Food products nec,-5.46%,-0.0546,-0.07030078125,1,-11.650485436893186,-0.06361803278688524
8454,2017,UNI PRESIDENT ENTERPRISES CORPORATION,Taiwan,Processing of Food products nec,-0.40%,-0.004,-0.07030078125,1,-2.439024390243893,-0.06361803278688524
8455,2017,UNI-PRESIDENT CHINA HOLDINGS LIMITED,China,Processing of Food products nec,-6.82%,-0.0682,-0.07030078125,1,-36.08247422680413,-0.06361803278688524
8456,2017,VISCOFAN SA,Spain,Processing of Food products nec,-14.24%,-0.1424,-0.07030078125,-1,-45.293891663465246,-0.06361803278688524
8457,2017,WH GROUP LTD,Hong Kong,Processing of Food products nec,-0.16%,-0.0016,-0.07030078125,1,-80.24691358024691,-0.06361803278688524
8458,2017,YAKULT HONSHA CO LTD,Japan,Processing of Food products nec,-0.84%,-0.0084,-0.07030078125,1,-1.176470588235312,-0.06361803278688524
8459,2018,A.G.V. PRODUCTS CORP,Taiwan,Processing of Food products nec,-1.40%,-0.014,-0.07030078125,1,-26.315789473684216,-0.07225441176470589
8460,2018,AJINOMOTO COMPANY INCORPORATED,Japan,Processing of Food products nec,-5.76%,-0.0576,-0.07030078125,1,-12.594840667678307,-0.07225441176470589
8461,2018,ASSOCIATED BRITISH FOODS PLC,United Kingdom,Processing of Food products nec,-9.10%,-0.091,-0.07030078125,-1,-40.52287581699346,-0.07225441176470589
8462,2018,ASTRAL FOODS LIMITED,South Africa,Processing of Food products nec,-18.63%,-0.1863,-0.07030078125,-1,-2.409638554216864,-0.07225441176470589
8463,2018,BAKKAFROST P/F,Faeroe Island,Processing of Food products nec,-41.11%,-0.4111,-0.07030078125,-1,,-0.07225441176470589
8464,2018,BARRY CALLEBAUT AG,Switzerland,Processing of Food products nec,-40.64%,-0.4064,-0.07030078125,-1,4.661344321400972,-0.07225441176470589
8465,2018,BEL SA,France,Processing of Food products nec,-1.87%,-0.0187,-0.07030078125,1,8.720930232558155,-0.07225441176470589
8466,2018,BELL FOOD GROUP AG,Switzerland,Processing of Food products nec,-0.48%,-0.0048,-0.07030078125,1,,-0.07225441176470589
8467,2018,BING-GRAE COMPANY LIMITED,South Korea,Processing of Food products nec,-2.43%,-0.0243,-0.07030078125,1,3.846153846153877,-0.07225441176470589
8468,2018,BONDUELLE,France,Processing of Food products nec,-2.31%,-0.0231,-0.07030078125,1,-27.358490566037737,-0.07225441176470589
8469,2018,BOURBON CORPORATION,Japan,Processing of Food products nec,-2.19%,-0.0219,-0.07030078125,1,,-0.07225441176470589
8470,2018,CALBEE INCORPORATED,Japan,Processing of Food products nec,-2.97%,-0.0297,-0.07030078125,1,-6.012658227848111,-0.07225441176470589
8471,2018,CAMPBELL SOUP COMPANY,United States,Processing of Food products nec,-3.65%,-0.0365,-0.07030078125,1,-8.521303258145387,-0.07225441176470589
8472,2018,CHAROEN POKPHAND ENTERPRISETAIWAN CO LTD,Taiwan,Processing of Food products nec,-3.16%,-0.0316,-0.07030078125,1,,-0.07225441176470589
8473,2018,CHINA FOODS LIMITED,Hong Kong,Processing of Food products nec,-7.38%,-0.0738,-0.07030078125,-1,-21.822033898305087,-0.07225441176470589
8474,2018,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,Switzerland,Processing of Food products nec,-0.78%,-0.0078,-0.07030078125,1,-2.4999999999999907,-0.07225441176470589
8475,2018,CLOETTA AB,Sweden,Processing of Food products nec,-1.44%,-0.0144,-0.07030078125,1,,-0.07225441176470589
8476,2018,CONAGRA BRANDS INC,United States,Processing of Food products nec,-2.99%,-0.029900000000000006,-0.07030078125,1,-11.53846153846152,-0.07225441176470589
8477,2018,CRANSWICK PLC,United Kingdom,Processing of Food products nec,-1.53%,-0.0153,-0.07030078125,1,-21.538461538461533,-0.07225441176470589
8478,2018,DALI FOODS GROUP CO LTD,China,Processing of Food products nec,-10.30%,-0.103,-0.07030078125,-1,4.35663627152989,-0.07225441176470589
8479,2018,DANONE SA,France,Processing of Food products nec,-2.12%,-0.0212,-0.07030078125,1,16.483516483516468,-0.07225441176470589
8480,2018,DEVRO PLC,United Kingdom,Processing of Food products nec,-13.64%,-0.1364,-0.07030078125,-1,8.685258964143427,-0.07225441176470589
8481,2018,EBRO FOODS SA,Spain,Processing of Food products nec,-26.64%,-0.2664,-0.07030078125,-1,0.37678975131878456,-0.07225441176470589
8482,2018,EMMI AG,Switzerland,Processing of Food products nec,-0.98%,-0.0098,-0.07030078125,1,-25.190839694656496,-0.07225441176470589
8483,2018,"FLOWERS FOODS, INC.",United States,Processing of Food products nec,-3.04%,-0.0304,-0.07030078125,1,-4.1009463722397435,-0.07225441176470589
8484,2018,FWUSOW INDUSTRY COMPANY LIMITED,Taiwan,Processing of Food products nec,-2.09%,-0.0209,-0.07030078125,1,0.480769230769229,-0.07225441176470589
8485,2018,"GENERAL MILLS, INC.",United States,Processing of Food products nec,-1.86%,-0.0186,-0.07030078125,1,-7.462686567164156,-0.07225441176470589
8486,2018,GRUPO BIMBO S.A.B. DE C.V.,Mexico,Processing of Food products nec,-4.39%,-0.0439,-0.07030078125,1,25.071225071225058,-0.07225441176470589
8487,2018,HENAN SHUANGHUI INVESTMENT & DEVELOPMENT,China,Processing of Food products nec,-6.88%,-0.0688,-0.07030078125,1,,-0.07225441176470589
8488,2018,HERSHEY CO,United States,Processing of Food products nec,-1.34%,-0.0134,-0.07030078125,1,-20.238095238095234,-0.07225441176470589
8489,2018,HKSCAN CORPORATION,Finland,Processing of Food products nec,-2.07%,-0.0207,-0.07030078125,1,,-0.07225441176470589
8490,2018,HORMEL FOODS CORPORATION,United States,Processing of Food products nec,-2.62%,-0.0262,-0.07030078125,1,1.945525291828809,-0.07225441176470589
8491,2018,HOUSE SHOKUHIN GROUP HONSHA KK,Japan,Processing of Food products nec,-0.66%,-0.0066,-0.07030078125,1,-4.347826086956518,-0.07225441176470589
8492,2018,J M SMUCKER CO,United States,Processing of Food products nec,-1.87%,-0.0187,-0.07030078125,1,42.74809160305344,-0.07225441176470589
8493,2018,KELLOGG COMPANY,United States,Processing of Food products nec,-2.30%,-0.023,-0.07030078125,1,-13.207547169811315,-0.07225441176470589
8494,2018,KEWPIE CORP,Japan,Processing of Food products nec,-1.30%,-0.013,-0.07030078125,1,-5.109489051094885,-0.07225441176470589
8495,2018,KIKKOMAN CORPORATION,Japan,Processing of Food products nec,-1.27%,-0.0127,-0.07030078125,1,-2.3076923076923217,-0.07225441176470589
8496,2018,LIAN HWA FOODS CORP,Taiwan,Processing of Food products nec,-3.03%,-0.0303,-0.07030078125,1,-13.18051575931233,-0.07225441176470589
8497,2018,MAPLE LEAF FOODS INC,Canada,Processing of Food products nec,-2.18%,-0.0218,-0.07030078125,1,13.541666666666675,-0.07225441176470589
8498,2018,"MCCORMICK & COMPANY, INCORPORATED",United States,Processing of Food products nec,-0.69%,-0.0069,-0.07030078125,1,-15.853658536585355,-0.07225441176470589
8499,2018,MEIJI HOLDINGS COMPANY LIMITED,Japan,Processing of Food products nec,-1.82%,-0.0182,-0.07030078125,1,-4.210526315789465,-0.07225441176470589
8500,2018,MHP SE,Ukraine,Processing of Food products nec,-20.02%,-0.2002,-0.07030078125,-1,,-0.07225441176470589
8501,2018,MONDELEZ INTERNATIONAL INCORPORATED,United States,Processing of Food products nec,-2.12%,-0.0212,-0.07030078125,1,6.5326633165829096,-0.07225441176470589
